"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-08,"CON @ NYL","1629568","Kennedy Burke","CON",2026-05-08 18:34:32.325279,"fd",0.1754,470,-0.018,-0.0109,-1.0894,0.1575,535,-0.509065420560748
2026-05-08,"CON @ NYL","203398","Brittney Griner","CON",2026-05-08 18:34:32.325279,"fd",0.3571,180,-0.0492,-0.0383,-3.8272,0.3079,225,-1.78841121495327
2026-05-08,"CON @ NYL","1629546","Marine Johannes","NYL",2026-05-08 18:34:32.325279,"fd",0.1695,490,-0.0707,-0.0426,-4.257,0.0988,912,-1.9892523364486
2026-05-08,"CON @ NYL","204335","Betnijah Laney-Hamilton","NYL",2026-05-08 18:34:32.325279,"fd",0.1786,460,-0.0078,-0.0047,-0.4723,0.1708,485,-0.220700934579439
2026-05-08,"CON @ NYL","203822","Rebekah Gardner","NYL",2026-05-08 18:34:32.325279,"fd",0.1667,500,0.0322,0.0193,1.9339,0.1989,403,0.903691588785047
2026-05-08,"CON @ NYL","1627668","Breanna Stewart","NYL",2026-05-08 18:34:32.325279,"fd",0.3571,180,-0.0659,-0.0512,-5.124,0.2913,243,-2.39439252336449
2026-05-08,"CON @ NYL","1627673","Jonquel Jones","NYL",2026-05-08 18:34:32.325279,"fd",0.2439,310,-0.0062,-0.0041,-0.4072,0.2377,321,-0.190280373831776
2026-05-08,"WAS @ TOR","1642781","Georgia Amoore","WAS",2026-05-08 18:34:32.325279,"fd",0.1538,550,-0.0654,-0.0386,-3.8646,0.0884,1031,-1.80588785046729
2026-05-08,"WAS @ TOR","1642785","Sonia Citron","WAS",2026-05-08 18:34:32.325279,"fd",0.2128,370,-0.0232,-0.0148,-1.4756,0.1895,428,-0.689532710280374
2026-05-08,"WAS @ TOR","1642792","Kiki Iriafen","WAS",2026-05-08 18:34:32.325279,"fd",0.2857,250,0.027,0.0189,1.8885,0.3127,220,0.882476635514019
2026-05-08,"WAS @ TOR","1631022","Shakira Austin","WAS",2026-05-08 18:34:32.325279,"fd",0.3571,180,-0.0388,-0.0301,-3.0148,0.3184,214,-1.40878504672897
2026-05-08,"WAS @ TOR","1627700","Julie Allemand","TOR",2026-05-08 18:34:32.325279,"fd",0.1429,600,0.0228,0.0133,1.3276,0.1656,504,0.620373831775701
2026-05-08,"WAS @ TOR","1629497","Marina Mabrey","TOR",2026-05-08 18:34:32.325279,"fd",0.2439,310,0.0068,0.0045,0.4519,0.2507,299,0.211168224299065
2026-05-08,"WAS @ TOR","1628279","Brittney Sykes","TOR",2026-05-08 18:34:32.325279,"fd",0.1923,420,0.05,0.031,3.0953,0.2423,313,1.44640186915888
2026-05-08,"WAS @ TOR","1627701","Temi Fagbenle","TOR",2026-05-08 18:34:32.325279,"fd",0.3226,210,-0.1995,-0.1473,-14.725,0.1231,712,-6.88084112149533
2026-05-08,"WAS @ TOR","1631055","Nyara Sabally","TOR",2026-05-08 18:34:32.325279,"fd",0.2174,360,-0.0016,-0.001,-0.1043,0.2158,363,-0.0487383177570093
2026-05-08,"GSV @ SEA","1631007","Veronica Burton","GSV",2026-05-08 18:34:32.325279,"fd",0.2381,320,-0.017,-0.0112,-1.1182,0.2211,352,-0.522523364485981
2026-05-08,"GSV @ SEA","203866","Kayla Thornton","GSV",2026-05-08 18:34:32.325279,"fd",0.3226,210,-0.0596,-0.044,-4.3982,0.263,280,-2.05523364485981
2026-05-08,"GSV @ SEA","1628931","Gabby Williams","GSV",2026-05-08 18:34:32.325279,"fd",0.2,400,-0.0121,-0.0076,-0.7572,0.1879,432,-0.353831775700935
2026-05-08,"GSV @ SEA","1642767","Janelle Salaun","GSV",2026-05-08 18:34:32.325279,"fd",0.2222,350,-0.1177,-0.0756,-7.5641,0.1046,856,-3.5346261682243
2026-05-08,"GSV @ SEA","1628882","Lexie Brown","SEA",2026-05-08 18:34:32.325279,"fd",0.1429,600,0.0434,0.0253,2.5318,0.1863,437,1.18308411214953
2026-05-08,"GSV @ SEA","1629567","Natisha Hiedeman","SEA",2026-05-08 18:34:32.325279,"fd",0.2273,340,0.0277,0.0179,1.7938,0.255,292,0.83822429906542
