"game_date","game","shot_type","shot_game","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-18 01:21:35.894324,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-18 01:21:35.894324,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-18 01:21:35.894324,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-18 01:21:35.894324,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-18 01:21:35.894324,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-18 01:21:35.894324,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-17,"DAL @ GSV","three point field goal","DAL @ GSV three point field goal",2026-06-18 01:51:35.068476,"dk",0.2792,258,0.3279,205,-0.0487,-0.0362,-1.8111,-1.414921875
2026-06-17,"LVA @ PHX","three point field goal","LVA @ PHX three point field goal",2026-06-18 01:51:35.068476,"dk",0.2393,318,0.2667,275,-0.0273,-0.0186,-0.9313,-0.727578125
2026-06-17,"SEA @ PDX","three point field goal","SEA @ PDX three point field goal",2026-06-18 01:51:35.068476,"dk",0.2839,252,0.2857,250,-0.0018,-0.0013,-0.0633,-0.049453125
2026-06-17,"DAL @ GSV","two point field goal","DAL @ GSV two point field goal",2026-06-18 01:51:35.068476,"dk",0.7208,-258,0.7436,-290,-0.0228,-0.0444,-2.2198,-1.73421875
2026-06-17,"LVA @ PHX","two point field goal","LVA @ PHX two point field goal",2026-06-18 01:51:35.068476,"dk",0.7607,-318,0.8095,-425,-0.0489,-0.1283,-6.4144,-5.01125
2026-06-17,"SEA @ PDX","two point field goal","SEA @ PDX two point field goal",2026-06-18 01:51:35.068476,"dk",0.7161,-252,0.7872,-370,-0.0711,-0.1672,-8.3589,-6.530390625
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 12:22:11.221251,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 12:22:11.221251,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 12:51:30.95741,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 12:51:30.95741,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 13:21:31.565114,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 13:21:31.565114,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 13:51:30.934334,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 13:51:30.934334,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 14:21:31.531687,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 14:21:31.531687,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 14:51:31.502598,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 14:51:31.502598,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 15:21:30.077197,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 15:21:30.077197,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 15:51:30.382946,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 15:51:30.382946,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 16:21:30.835355,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 16:21:30.835355,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 16:51:30.50211,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 16:51:30.50211,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 17:21:31.934269,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 17:21:31.934269,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 17:51:30.496922,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 17:51:30.496922,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 18:21:31.442393,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 18:21:31.442393,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 18:51:30.507794,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 18:51:30.507794,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 19:21:31.070205,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 19:21:31.070205,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 19:51:30.739716,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 19:51:30.739716,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 20:21:31.244804,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 20:21:31.244804,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 20:51:30.655355,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 20:51:30.655355,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 21:21:31.462262,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 21:21:31.462262,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 21:51:30.649342,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 21:51:30.649342,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 22:21:31.202478,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 22:21:31.202478,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 22:51:30.284891,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 22:51:30.284891,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 23:21:30.839974,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 23:21:30.839974,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-18 23:51:30.59528,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-18 23:51:30.59528,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 00:21:30.95648,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 00:21:30.95648,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 00:51:32.147835,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 00:51:32.147835,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 01:21:30.976146,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 01:21:30.976146,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 01:51:30.16009,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 01:51:30.16009,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 02:21:31.553284,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 02:21:31.553284,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-18,"ATL @ IND","three point field goal","ATL @ IND three point field goal",2026-06-19 02:51:31.747412,"dk",0.27,270,0.3226,210,-0.0526,-0.0388,-1.9402,-1.51578125
2026-06-18,"ATL @ IND","two point field goal","ATL @ IND two point field goal",2026-06-19 02:51:31.747412,"dk",0.73,-270,0.75,-300,-0.02,-0.04,-2.0009,-1.563203125
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 13:51:30.857251,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 13:51:30.857251,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 14:21:33.553542,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 14:21:33.553542,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 14:21:33.553542,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 14:21:33.553542,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 14:21:33.553542,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 14:21:33.553542,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 14:51:32.90629,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 14:51:32.90629,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 14:51:32.90629,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 14:51:32.90629,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 14:51:32.90629,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 14:51:32.90629,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 15:21:31.31787,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 15:21:31.31787,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 15:21:31.31787,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 15:21:31.31787,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 15:21:31.31787,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 15:21:31.31787,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 15:51:29.892715,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 15:51:29.892715,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 15:51:29.892715,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 15:51:29.892715,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 15:51:29.892715,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 15:51:29.892715,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 16:21:29.724812,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 16:21:29.724812,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 16:21:29.724812,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 16:21:29.724812,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 16:21:29.724812,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 16:21:29.724812,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 16:51:30.126304,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 16:51:30.126304,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 16:51:30.126304,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 16:51:30.126304,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 16:51:30.126304,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 16:51:30.126304,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 17:21:30.537414,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 17:21:30.537414,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 17:21:30.537414,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
2026-06-19,"TOR @ CON","two point field goal","TOR @ CON two point field goal",2026-06-19 17:21:30.537414,"dk",0.7456,-293,0.8261,-475,-0.0804,-0.2313,-11.5634,-9.03390625
2026-06-19,"WAS @ NYL","two point field goal","WAS @ NYL two point field goal",2026-06-19 17:21:30.537414,"dk",0.7224,-260,0.8095,-425,-0.0872,-0.2288,-11.4407,-8.938046875
2026-06-19,"MIN @ GSV","two point field goal","MIN @ GSV two point field goal",2026-06-19 17:21:30.537414,"dk",0.7249,-264,0.7917,-380,-0.0667,-0.1602,-8.0084,-6.2565625
2026-06-19,"TOR @ CON","three point field goal","TOR @ CON three point field goal",2026-06-19 17:51:30.81233,"dk",0.2544,293,0.25,300,0.0044,0.0029,0.1451,0.113359375
2026-06-19,"WAS @ NYL","three point field goal","WAS @ NYL three point field goal",2026-06-19 17:51:30.81233,"dk",0.2776,260,0.2667,275,0.011,0.0075,0.3742,0.29234375
2026-06-19,"MIN @ GSV","three point field goal","MIN @ GSV three point field goal",2026-06-19 17:51:30.81233,"dk",0.2751,264,0.2778,260,-0.0027,-0.0019,-0.0937,-0.073203125
