"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net","units_standardized_bet","units_standardized_net"
2026-05-12,"FanDuel","MIN @ PHX","1022600013","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1819,450,0.1695,490,0.0125,0.0075,0.75,0.350467289719626,2026-05-12 12:27:57.107148,1,"Olivia Miles","Win",0.75,3.675,0.350467289719626,1.71728971962617
2026-05-12,"Fanatics","MIN @ PHX","1022600013","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1909,424,0.1739,475,0.017,0.0103,1.0292,0.480934579439252,2026-05-12 13:19:15.809188,2,"Olivia Miles","Win",0.2792,1.3262,0.130467289719626,0.619719626168224
2026-05-12,"BetRivers","NYL @ PDX","1022600014","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1151,768,0.0667,1400,0.0485,0.026,2.5971,2.20093220338983,2026-05-12 12:27:57.040653,1,"Emily Engstler","Loss",2.5971,-2.5971,2.20093220338983,-2.20093220338983
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1128,787,0.0625,1500,0.0503,0.0268,2.6824,2.27322033898305,2026-05-12 19:48:51.91053,15,"Emily Engstler","Loss",0.0852999999999997,-0.0852999999999997,0.0722881355932197,-0.0722881355932197
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0496,1918,0.0357,2700,0.0138,0.0072,0.7178,1.07134328358209,2026-05-12 12:27:57.149229,1,"Emily Engstler layup","Loss",0.7178,-0.7178,1.07134328358209,-1.07134328358209
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0302,3212,0.0196,5000,0.0106,0.0054,0.5399,0.805820895522388,2026-05-12 12:27:57.149229,1,"Marine Johannes layup","Loss",0.5399,-0.5399,0.805820895522388,-0.805820895522388
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0302,3212,0.0196,5000,0.0106,0.0054,0.54,0.805970149253731,2026-05-12 13:19:15.843571,2,"Marine Johannes layup","Loss",9.9999999999989e-05,-9.9999999999989e-05,0.000149253731343002,-0.000149253731343002
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2488,302,0.1754,470,0.0733,0.0445,4.447,2.07803738317757,2026-05-12 12:27:57.107148,1,"Emily Engstler","Loss",4.447,-4.447,2.07803738317757,-2.07803738317757
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2488,302,0.1724,480,0.0764,0.0461,4.6135,2.15584112149533,2026-05-12 13:19:15.809188,2,"Emily Engstler","Loss",0.1665,-0.1665,0.0778037383177601,-0.0778037383177601
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2488,302,0.1695,490,0.0793,0.0477,4.7732,2.23046728971963,2026-05-12 15:19:27.807331,6,"Emily Engstler","Loss",0.1597,-0.1597,0.0746261682243001,-0.0746261682243001
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2488,302,0.1667,500,0.0821,0.0493,4.9265,2.30210280373832,2026-05-12 16:49:15.000461,9,"Emily Engstler","Loss",0.1533,-0.1533,0.07163551401869,-0.07163551401869
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1709,485,0.1538,550,0.0171,0.0101,1.0092,0.471588785046729,2026-05-12 12:27:57.107148,1,"Marine Johannes","Loss",1.0092,-1.0092,0.471588785046729,-0.471588785046729
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1709,485,0.1429,600,0.0281,0.0164,1.6373,0.765093457943925,2026-05-12 13:19:15.809188,2,"Marine Johannes","Loss",0.6281,-0.6281,0.293504672897196,-0.293504672897196
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1552,544,0.1429,600,0.0123,0.0072,0.7191,0.336028037383178,2026-05-12 21:18:40.033768,1,"Pauline Astier","Win",0.7191,4.3146,0.336028037383178,2.01616822429907
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1552,544,0.1333,650,0.0219,0.0126,1.2606,0.589065420560748,2026-05-12 21:48:56.411725,2,"Pauline Astier","Win",0.5415,3.51975,0.25303738317757,1.6447429906542
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4534,121,0.4132,142,0.0402,0.0342,1.7117,1.11149350649351,2026-05-12 12:27:57.174768,1,"1Q PDX","Win",1.7117,2.430614,1.11149350649351,1.57832077922078
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4534,121,0.4098,144,0.0436,0.0369,1.8452,1.19818181818182,2026-05-12 13:19:15.869018,2,"1Q PDX","Win",0.1335,0.19224,0.0866883116883099,0.124831168831166
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4534,121,0.4032,148,0.0502,0.042,2.1016,1.36467532467532,2026-05-12 13:49:36.090686,3,"1Q PDX","Win",0.2564,0.379472,0.1664935064935,0.24641038961038
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4534,121,0.4032,148,0.0502,0.042,2.1019,1.36487012987013,2026-05-12 14:18:54.660078,4,"1Q PDX","Win",0.000300000000000189,0.00044400000000028,0.000194805194809966,0.00028831168831875
2026-05-12,"FanDuel","NYL @ PDX","1022600014","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4534,121,0.4032,148,0.0502,0.042,2.1021,1.365,2026-05-12 23:49:22.671711,23,"1Q PDX","Win",0.000199999999999978,0.000295999999999967,0.00012987012986998,0.00019220779220757
2026-05-13,"BetRivers","CHI @ GSV","1022600017","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0986,914,0.0769,1200,0.0217,0.0118,1.1765,0.997033898305085,2026-05-13 12:02:43.185004,1,"Kaila Charles","Loss",1.1765,-1.1765,0.997033898305085,-0.997033898305085
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1059,845,0.0952,950,0.0106,0.0059,0.5865,0.497033898305085,2026-05-13 22:51:22.224928,1,"Skylar Diggins","Loss",0.5865,-0.5865,0.497033898305085,-0.497033898305085
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1427,601,0.125,700,0.0177,0.0101,1.0132,0.473457943925234,2026-05-14 01:51:21.69227,1,"Gabriela Jaquez","Loss",1.0132,-1.0132,0.473457943925234,-0.473457943925234
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2031,392,0.1538,550,0.0492,0.0291,2.9096,1.3596261682243,2026-05-13 12:02:43.243411,1,"Kaila Charles","Loss",2.9096,-2.9096,1.3596261682243,-1.3596261682243
2026-05-13,"Fanatics","CHI @ GSV","1022600017","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2063,385,0.1538,550,0.0524,0.031,3.0985,1.44789719626168,2026-05-13 16:51:22.109222,11,"Kaila Charles","Loss",0.1889,-0.1889,0.08827102803738,-0.08827102803738
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1584,531,0.1429,600,0.0155,0.0091,0.907,0.423831775700935,2026-05-13 12:02:43.243411,1,"Kiah Stokes","Loss",0.907,-0.907,0.423831775700935,-0.423831775700935
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2005,399,0.1754,470,0.0251,0.0152,1.5208,0.710654205607477,2026-05-13 22:51:22.351333,1,"Skylar Diggins","Loss",1.5208,-1.5208,0.710654205607477,-0.710654205607477
2026-05-13,"FanDuel","CHI @ GSV","1022600017","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2005,399,0.1724,480,0.0281,0.017,1.698,0.793457943925234,2026-05-13 23:51:22.420452,3,"Skylar Diggins","Loss",0.1772,-0.1772,0.082803738317757,-0.082803738317757
2026-05-13,"Draft Kings","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0817,1123,0.0625,1500,0.0192,0.0103,1.0264,0.869830508474576,2026-05-13 12:02:43.185004,1,"Ariel Atkins","Loss",1.0264,-1.0264,0.869830508474576,-0.869830508474576
2026-05-13,"Draft Kings","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0811,1134,0.0667,1400,0.0144,0.0077,0.7715,0.653813559322034,2026-05-13 12:02:43.185004,1,"Rae Burrell","Win",0.38575,5.4005,0.326906779661017,4.57669491525424
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0811,1134,0.0667,1400,0.0144,0.0077,0.7715,0.653813559322034,2026-05-13 12:02:43.185004,1,"Rae Burrell","Win",0.38575,5.4005,0.326906779661017,4.57669491525424
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0811,1134,0.0625,1500,0.0186,0.0099,0.9903,0.839237288135593,2026-05-13 12:51:23.133527,3,"Rae Burrell","Win",0.2188,3.282,0.185423728813559,2.78135593220338
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0811,1134,0.0588,1600,0.0222,0.0118,1.1818,1.00152542372881,2026-05-14 02:21:22.719718,30,"Rae Burrell","Win",0.1915,3.064,0.162288135593217,2.59661016949147
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0741,1249,0.0625,1500,0.0116,0.0062,0.6208,0.526101694915254,2026-05-13 18:51:23.043846,1,"Sophie Cunningham","Loss",0.6208,-0.6208,0.526101694915254,-0.526101694915254
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1734,477,0.1333,650,0.0401,0.0231,2.3121,1.08042056074766,2026-05-13 12:02:43.243411,1,"Ariel Atkins","Loss",2.3121,-2.3121,1.08042056074766,-1.08042056074766
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.172,481,0.1429,600,0.0291,0.017,1.6984,0.793644859813084,2026-05-13 12:02:43.243411,1,"Rae Burrell","Win",1.6984,10.1904,0.793644859813084,4.7618691588785
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.172,481,0.1333,650,0.0386,0.0223,2.2292,1.04168224299065,2026-05-13 12:51:23.260452,3,"Rae Burrell","Win",0.5308,3.4502,0.248037383177566,1.61224299065418
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1403,613,0.125,700,0.0153,0.0087,0.8718,0.407383177570093,2026-05-13 12:02:43.243411,1,"Sophie Cunningham","Loss",0.8718,-0.8718,0.407383177570093,-0.407383177570093
2026-05-13,"Fanatics","IND @ LAS","1022600018","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1433,598,0.125,700,0.0183,0.0104,1.0442,0.487943925233645,2026-05-13 13:21:22.787625,4,"Sophie Cunningham","Loss",0.1724,-0.1724,0.080560747663552,-0.080560747663552
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1403,613,0.1176,750,0.0226,0.0128,1.2812,0.598691588785047,2026-05-13 18:21:23.1225,10,"Sophie Cunningham","Loss",0.237,-0.237,0.110747663551402,-0.110747663551402
2026-05-13,"FanDuel","IND @ LAS","1022600018","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1403,613,0.1111,800,0.0291,0.0164,1.6394,0.76607476635514,2026-05-13 19:21:23.999921,12,"Sophie Cunningham","Loss",0.3582,-0.3582,0.167383177570093,-0.167383177570093
2026-05-13,"Draft Kings","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.084,1091,0.0714,1300,0.0125,0.0067,0.6742,0.57135593220339,2026-05-13 23:21:22.226003,1,"Charlisse Leger-Walker","Loss",0.6742,-0.6742,0.57135593220339,-0.57135593220339
2026-05-13,"Draft Kings","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0664,1407,0.0526,1800,0.0137,0.0073,0.7253,0.614661016949153,2026-05-13 12:02:43.185004,1,"Chelsea Gray","Loss",0.7253,-0.7253,0.614661016949153,-0.614661016949153
2026-05-13,"Draft Kings","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0665,1404,0.0526,1800,0.0138,0.0073,0.7305,0.61906779661017,2026-05-13 12:22:03.633976,2,"Chelsea Gray","Loss",0.00520000000000009,-0.00520000000000009,0.00440677966101699,-0.00440677966101699
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0665,1404,0.05,1900,0.0165,0.0087,0.867,0.734745762711864,2026-05-13 16:21:22.946038,10,"Chelsea Gray","Loss",0.1365,-0.1365,0.115677966101694,-0.115677966101694
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0665,1404,0.0476,2000,0.0189,0.0099,0.9898,0.838813559322034,2026-05-13 20:21:21.804235,18,"Chelsea Gray","Loss",0.1228,-0.1228,0.10406779661017,-0.10406779661017
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.091,999,0.0769,1200,0.0141,0.0076,0.7631,0.646694915254237,2026-05-13 12:02:43.185004,1,"Kennedy Burke","Loss",0.7631,-0.7631,0.646694915254237,-0.646694915254237
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.0714,1300,0.0195,0.0105,1.0483,0.888389830508475,2026-05-13 15:51:22.780994,9,"Kennedy Burke","Loss",0.2852,-0.2852,0.241694915254238,-0.241694915254238
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1451,589,0.1176,750,0.0275,0.0156,1.5558,0.727009345794392,2026-05-13 12:02:43.243411,1,"Chelsea Gray","Loss",1.5558,-1.5558,0.727009345794392,-0.727009345794392
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1451,589,0.1111,800,0.034,0.0191,1.912,0.893457943925234,2026-05-13 14:21:22.818525,6,"Chelsea Gray","Loss",0.3562,-0.3562,0.166448598130842,-0.166448598130842
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1451,589,0.1053,850,0.0398,0.0223,2.2263,1.04032710280374,2026-05-13 17:21:22.905928,12,"Chelsea Gray","Loss",0.3143,-0.3143,0.146869158878506,-0.146869158878506
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1451,589,0.1,900,0.0451,0.0251,2.5057,1.17088785046729,2026-05-13 20:21:21.930873,18,"Chelsea Gray","Loss",0.2794,-0.2794,0.13056074766355,-0.13056074766355
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1677,496,0.1429,600,0.0249,0.0145,1.4515,0.678271028037383,2026-05-13 12:02:43.243411,1,"Kennedy Burke","Win",1.4515,8.709,0.678271028037383,4.0696261682243
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1677,496,0.1333,650,0.0344,0.0198,1.985,0.927570093457944,2026-05-13 16:21:23.072597,10,"Kennedy Burke","Win",0.5335,3.46775,0.249299065420561,1.62044392523365
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1686,493,0.1538,550,0.0148,0.0087,0.8735,0.408177570093458,2026-05-13 12:02:43.243411,1,"Saniya Rivers","Loss",0.8735,-0.8735,0.408177570093458,-0.408177570093458
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1686,493,0.1429,600,0.0258,0.015,1.5033,0.702476635514019,2026-05-13 13:51:23.720482,5,"Saniya Rivers","Loss",0.6298,-0.6298,0.294299065420561,-0.294299065420561
2026-05-13,"FanDuel","LVA @ CON","1022600016","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1176,750,0.0157,0.0089,0.8873,0.414626168224299,2026-05-13 22:51:22.351333,1,"Stephanie Talbot","Win",0.8873,6.65475,0.414626168224299,3.10969626168224
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1255,697,0.0952,950,0.0303,0.0167,1.6735,1.41822033898305,2026-05-13 12:02:43.185004,1,"Jordan Horston","Loss",1.6735,-1.6735,1.41822033898305,-1.41822033898305
2026-05-13,"Draft Kings","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1255,697,0.0909,1000,0.0346,0.019,1.9036,1.61322033898305,2026-05-13 22:51:22.224928,23,"Jordan Horston","Loss",0.11505,-0.11505,0.0974999999999999,-0.0974999999999999
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1255,697,0.0909,1000,0.0346,0.019,1.9036,1.61322033898305,2026-05-13 22:51:22.224928,23,"Jordan Horston","Loss",0.11505,-0.11505,0.0974999999999999,-0.0974999999999999
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0712,1304,0.0476,2000,0.0236,0.0124,1.2385,1.04957627118644,2026-05-13 12:02:43.185004,1,"Julie Allemand","Loss",1.2385,-1.2385,1.04957627118644,-1.04957627118644
2026-05-13,"Draft Kings","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1072,833,0.0909,1000,0.0163,0.009,0.8968,0.76,2026-05-13 22:51:22.224928,1,"Natisha Hiedeman","Loss",0.4484,-0.4484,0.38,-0.38
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1072,833,0.0909,1000,0.0163,0.009,0.8968,0.76,2026-05-13 22:51:22.224928,1,"Natisha Hiedeman","Loss",0.4484,-0.4484,0.38,-0.38
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.044,2173,0.0323,3000,0.0117,0.0061,0.6063,0.904925373134328,2026-05-13 22:51:22.434696,1,"Natisha Hiedeman layup","Loss",0.6063,-0.6063,0.904925373134328,-0.904925373134328
2026-05-13,"FanDuel","SEA @ TOR","1022600015","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2268,341,0.1667,500,0.0601,0.0361,3.6061,1.68509345794393,2026-05-13 12:02:43.243411,1,"Jordan Horston","Loss",3.6061,-3.6061,1.68509345794393,-1.68509345794393
